index,reference_complete,direction,stage,reference_recovery,top1_correct,search_incomplete,capped,search_seconds,evaluation_seconds,cpu_seconds,peak_rss_mb,old_reference_recovery,old_top1_correct,recovery_change,archive,evaluation
1751,True,P_to_R,complete,recovered,True,False,True,2.766439275816083,0.3619851190596819,3.331134,150.5546875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1751/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1751/evaluation.json
1752,True,P_to_R,complete,recovered,False,False,True,5.906471302732825,2.3421299788169563,6.478251,206.3828125,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1752/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1752/evaluation.json
1753,True,P_to_R,complete,recovered,False,False,True,5.960724217351526,1.900513097178191,6.617216,216.0703125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1753/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1753/evaluation.json
1754,True,P_to_R,complete,recovered,False,False,True,1.1999289649538696,0.16664707800373435,2.159806,136.3203125,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1754/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1754/evaluation.json
1755,True,P_to_R,complete,recovered,False,False,True,73.79534006677568,15.363177719525993,70.322209,1106.80859375,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1755/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1755/evaluation.json
1756,True,P_to_R,complete,recovered,False,False,True,243.34330814611167,10.375800570473075,237.104155,2815.15234375,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1756/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1756/evaluation.json
1757,True,P_to_R,complete,recovered,True,False,True,10.838776460848749,1.3236327059566975,11.456862000000001,213.62109375,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1757/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1757/evaluation.json
1758,True,P_to_R,complete,recovered,False,False,False,17.035975949838758,1.8788048746064305,17.361131999999998,227.3125,unknown,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1758/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1758/evaluation.json
1759,True,P_to_R,complete,recovered,False,False,False,1.9227477023378015,0.3148690201342106,2.7846640000000003,138.078125,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1759/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1759/evaluation.json
1760,True,P_to_R,complete,recovered,False,False,True,30.324434991925955,4.172306224703789,29.705146,682.109375,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1760/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1760/evaluation.json
1761,True,P_to_R,complete,recovered,False,False,True,23.085177795030177,2.776656123343855,23.120096999999998,518.03125,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1761/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1761/evaluation.json
1762,True,P_to_R,complete,recovered,False,False,True,36.17249487712979,8.310381460003555,36.180811,514.95703125,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1762/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1762/evaluation.json
1763,True,P_to_R,complete,recovered,False,False,True,191.22327068308368,20.095822708681226,183.178732,3171.7109375,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1763/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1763/evaluation.json
1764,True,P_to_R,complete,recovered,True,False,False,14.16753619397059,2.5130052608437836,14.297273,213.6796875,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1764/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1764/evaluation.json
1765,True,P_to_R,complete,recovered,True,False,False,3.1194260120391846,0.6831494909711182,4.069941,153.15234375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1765/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1765/evaluation.json
1766,True,P_to_R,complete,recovered,False,False,True,9.136011195136234,1.16947779385373,8.924545,246.671875,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1766/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1766/evaluation.json
1767,True,P_to_R,complete,recovered,False,False,False,4.344599812058732,0.6460770780686289,5.040275,157.8828125,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1767/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1767/evaluation.json
1768,True,P_to_R,complete,recovered,False,False,False,8.4893179689534,1.7365678751375526,8.089185,191.44921875,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1768/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1768/evaluation.json
1769,True,P_to_R,complete,recovered,False,False,True,0.7344381450675428,0.11183849396184087,2.0566229999999996,129.125,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1769/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1769/evaluation.json
1770,True,P_to_R,complete,recovered,True,False,False,1.252336508128792,0.17356696887873113,2.378959,130.8515625,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1770/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1770/evaluation.json
1771,True,P_to_R,complete,recovered,False,False,False,3.2978058299049735,1.581203693524003,3.751933,160.24609375,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1771/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1771/evaluation.json
1772,True,P_to_R,complete,recovered,True,False,True,107.39810407999903,8.105994808487594,103.262592,1970.69921875,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1772/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1772/evaluation.json
1773,True,P_to_R,complete,recovered,True,False,True,51.6777006406337,7.764912495389581,50.153649,845.59765625,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1773/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1773/evaluation.json
1774,True,P_to_R,complete,recovered,False,False,True,14.859387991949916,1.3851170260459185,15.275697000000001,220.015625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1774/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1774/evaluation.json
1775,True,P_to_R,complete,recovered,True,False,True,20.9291199776344,1.8050110461190343,20.121694,492.9375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1775/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1775/evaluation.json
1776,True,P_to_R,complete,recovered,False,False,True,41.558630167040974,16.485253223218024,40.005147,751.109375,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1776/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1776/evaluation.json
1777,True,P_to_R,complete,recovered,False,False,True,132.11740731820464,9.919306186959147,129.227219,2009.625,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1777/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1777/evaluation.json
1778,True,P_to_R,complete,recovered,True,False,True,12.13967658020556,1.5813387078233063,12.281138,232.50390625,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1778/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1778/evaluation.json
1779,True,P_to_R,complete,recovered,True,False,False,16.725727637996897,2.0250866210553795,17.221976,247.140625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1779/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1779/evaluation.json
1780,True,P_to_R,complete,recovered,False,False,True,45.39827676513232,3.3011746930424124,44.728258000000004,669.3046875,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1780/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1780/evaluation.json
1781,True,P_to_R,complete,recovered,False,False,False,2.146061663981527,0.2756845629774034,2.881065,135.3125,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1781/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1781/evaluation.json
1782,True,P_to_R,complete,recovered,True,False,True,5.208894256968051,1.0991732380352914,5.948453,191.66015625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1782/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1782/evaluation.json
1783,True,P_to_R,complete,recovered,True,False,True,36.93597235600464,4.345063061919063,35.549243000000004,715.40234375,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1783/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1783/evaluation.json
1784,True,P_to_R,complete,recovered,False,False,False,4.07704768422991,0.6083338810130954,4.879692,151.05859375,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1784/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1784/evaluation.json
1785,True,P_to_R,complete,recovered,False,False,True,16.990788559429348,1.8346426812931895,17.375601000000003,340.6171875,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1785/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1785/evaluation.json
1786,True,P_to_R,complete,unknown,False,False,True,114.55722023546696,120.40248540323228,111.828337,2031.37890625,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1786/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1786/evaluation.json
1787,True,P_to_R,complete,recovered,False,False,True,6.068941619247198,2.2978880405426025,6.321041999999999,193.16015625,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1787/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1787/evaluation.json
1788,True,P_to_R,complete,recovered,False,False,True,3.1590108620002866,0.575720489025116,3.821289,168.76171875,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1788/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1788/evaluation.json
1789,True,P_to_R,complete,recovered,True,False,True,5.633063881890848,1.157840328058228,5.541424,170.8828125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1789/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1789/evaluation.json
1790,True,P_to_R,complete,recovered,True,False,True,3.1773553208913654,0.646017795894295,3.674477,151.98828125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1790/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1790/evaluation.json
1791,True,P_to_R,complete,recovered,False,False,True,4.100715197622776,0.5641945209354162,4.604584999999999,164.13671875,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1791/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1791/evaluation.json
1792,True,P_to_R,complete,recovered,True,False,True,6.601628196891397,1.0819177539087832,7.2151119999999995,231.7265625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1792/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1792/evaluation.json
1793,True,P_to_R,complete,unknown,,True,,,,,,not_recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1793/cuts,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1793/evaluation.json
1794,True,P_to_R,complete,recovered,False,False,False,3.299363248050213,0.4825129499658942,4.104712,152.46484375,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1794/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1794/evaluation.json
1795,True,P_to_R,complete,recovered,True,False,True,76.85911411885172,10.758336276747286,74.42707800000001,1325.3515625,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1795/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1795/evaluation.json
1796,True,P_to_R,complete,recovered,True,False,True,29.515966237988323,4.251681901048869,28.104104999999997,618.109375,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1796/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1796/evaluation.json
1797,True,P_to_R,complete,recovered,True,False,True,84.28346355911344,10.858737589325756,81.89475,1428.94140625,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1797/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1797/evaluation.json
1798,True,P_to_R,complete,recovered,True,False,True,97.02724599465728,15.992605064064264,94.282811,1414.6015625,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1798/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1798/evaluation.json
1799,True,P_to_R,complete,recovered,,True,False,,0.3173181926831603,,,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1799/cuts,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1799/evaluation.json
